date,brand,platform,total_records,total_engagement,total_comments,total_shares,total_views,positive_count,neutral_count,negative_count,risk_count,net_sentiment_score
2025-05-05,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-05-05,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-05-05,phuc_long,,4,0.0,0.0,0.0,0.0,2,2,0,2,0.5
2025-05-06,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,0,1.0
2025-05-06,katinat,,4,0.0,0.0,0.0,0.0,1,3,0,2,0.25
2025-05-06,phuc_long,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-05-07,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-07,katinat,,5,2.0,2.0,0.0,0.0,0,5,0,2,0.0
2025-05-08,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-05-08,katinat,,7,4.0,4.0,0.0,0.0,2,5,0,2,0.2857142857142857
2025-05-09,highlands,,9,6.0,6.0,0.0,0.0,2,7,0,1,0.2222222222222222
2025-05-09,katinat,,4,1.0,1.0,0.0,0.0,3,1,0,2,0.75
2025-05-10,highlands,,6,4.0,4.0,0.0,0.0,4,2,0,2,0.6666666666666666
2025-05-10,katinat,,7,4.0,4.0,0.0,0.0,5,2,0,1,0.7142857142857143
2025-05-11,highlands,,4,2.0,2.0,0.0,0.0,1,3,0,2,0.25
2025-05-11,katinat,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2025-05-11,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-05-12,highlands,,4,1.0,1.0,0.0,0.0,3,1,0,2,0.75
2025-05-12,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-05-13,highlands,,5,2.0,2.0,0.0,0.0,2,2,1,1,0.2
2025-05-13,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-05-13,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-14,highlands,,7,3.0,3.0,0.0,0.0,4,3,0,2,0.5714285714285714
2025-05-14,katinat,,7,4.0,4.0,0.0,0.0,4,3,0,1,0.5714285714285714
2025-05-15,highlands,,5,2.0,2.0,0.0,0.0,4,1,0,3,0.8
2025-05-15,katinat,,3,1.0,1.0,0.0,0.0,1,2,0,2,0.3333333333333333
2025-05-15,phuc_long,,4,0.0,0.0,0.0,0.0,3,1,0,3,0.75
2025-05-16,highlands,,6,3.0,3.0,0.0,0.0,3,3,0,1,0.5
2025-05-16,katinat,,8,4.0,4.0,0.0,0.0,2,6,0,3,0.25
2025-05-16,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-17,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-05-17,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-05-17,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-05-18,highlands,,5,3.0,3.0,0.0,0.0,0,4,1,2,-0.2
2025-05-18,katinat,,6,4.0,4.0,0.0,0.0,3,2,1,2,0.3333333333333333
2025-05-19,highlands,,2,1.0,1.0,0.0,0.0,0,2,0,1,0.0
2025-05-19,katinat,,6,4.0,4.0,0.0,0.0,3,3,0,1,0.5
2025-05-20,highlands,,5,3.0,3.0,0.0,0.0,2,3,0,2,0.4
2025-05-20,katinat,,4,3.0,3.0,0.0,0.0,1,3,0,1,0.25
2025-05-21,highlands,,25,23.0,23.0,0.0,0.0,9,16,0,6,0.36
2025-05-21,katinat,,5,2.0,2.0,0.0,0.0,3,2,0,3,0.6
2025-05-22,highlands,,7,6.0,6.0,0.0,0.0,3,3,1,0,0.2857142857142857
2025-05-22,katinat,,6,4.0,4.0,0.0,0.0,2,4,0,3,0.3333333333333333
2025-05-23,highlands,,5,4.0,4.0,0.0,0.0,3,2,0,2,0.6
2025-05-23,katinat,,4,2.0,2.0,0.0,0.0,0,3,1,2,-0.25
2025-05-24,highlands,,2,2.0,2.0,0.0,0.0,1,1,0,0,0.5
2025-05-24,katinat,,7,6.0,6.0,0.0,0.0,3,4,0,1,0.42857142857142855
2025-05-25,highlands,,5,5.0,5.0,0.0,0.0,1,4,0,0,0.2
2025-05-25,katinat,,2,1.0,1.0,0.0,0.0,0,2,0,2,0.0
2025-05-26,highlands,,4,2.0,2.0,0.0,0.0,3,1,0,1,0.75
2025-05-26,katinat,,4,2.0,2.0,0.0,0.0,1,2,1,1,0.0
2025-05-26,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-27,highlands,,5,3.0,3.0,0.0,0.0,2,2,1,2,0.2
2025-05-27,katinat,,6,4.0,4.0,0.0,0.0,2,4,0,2,0.3333333333333333
2025-05-28,highlands,,3,0.0,0.0,0.0,0.0,2,1,0,3,0.6666666666666666
2025-05-28,katinat,,6,3.0,3.0,0.0,0.0,3,2,1,3,0.3333333333333333
2025-05-28,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-05-29,highlands,,2,1.0,1.0,0.0,0.0,2,0,0,0,1.0
2025-05-29,katinat,,9,7.0,7.0,0.0,0.0,7,2,0,2,0.7777777777777778
2025-05-29,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-30,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-05-30,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-05-31,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-05-31,katinat,,4,3.0,3.0,0.0,0.0,2,2,0,0,0.5
2025-05-31,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-01,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-06-01,katinat,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-06-01,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-02,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-06-02,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-02,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-03,highlands,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2025-06-03,katinat,,44,42.0,42.0,0.0,0.0,20,24,0,2,0.45454545454545453
2025-06-03,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-06-04,highlands,,4,1.0,1.0,0.0,0.0,2,2,0,1,0.5
2025-06-04,katinat,,9,8.0,8.0,0.0,0.0,3,6,0,0,0.3333333333333333
2025-06-04,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-05,highlands,,3,1.0,1.0,0.0,0.0,1,2,0,2,0.3333333333333333
2025-06-05,katinat,,9,6.0,6.0,0.0,0.0,4,5,0,3,0.4444444444444444
2025-06-05,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-06,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-06-06,katinat,,4,2.0,2.0,0.0,0.0,2,2,0,2,0.5
2025-06-06,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-07,highlands,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-06-07,katinat,,4,3.0,3.0,0.0,0.0,2,2,0,1,0.5
2025-06-07,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-08,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-08,katinat,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-06-09,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-09,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-06-09,phuc_long,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2025-06-10,highlands,,4,1.0,1.0,0.0,0.0,4,0,0,2,1.0
2025-06-10,katinat,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-06-10,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-11,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-11,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-11,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-06-12,highlands,,4,1.0,1.0,0.0,0.0,2,2,0,2,0.5
2025-06-12,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2025-06-12,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-13,highlands,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-06-13,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0
2025-06-13,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-06-14,highlands,,6,2.0,2.0,0.0,0.0,3,3,0,3,0.5
2025-06-14,katinat,,5,2.0,2.0,0.0,0.0,2,3,0,1,0.4
2025-06-14,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-15,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,0,1.0
2025-06-15,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-16,highlands,,4,0.0,0.0,0.0,0.0,2,2,0,1,0.5
2025-06-16,katinat,,4,2.0,2.0,0.0,0.0,3,1,0,2,0.75
2025-06-17,highlands,,2,1.0,1.0,0.0,0.0,0,2,0,0,0.0
2025-06-17,katinat,,8,6.0,6.0,0.0,0.0,5,3,0,1,0.625
2025-06-17,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,2,1.0
2025-06-18,highlands,,12,7.0,7.0,0.0,0.0,6,6,0,2,0.5
2025-06-18,katinat,,2,1.0,1.0,0.0,0.0,1,0,1,2,0.0
2025-06-19,highlands,,9,6.0,6.0,0.0,0.0,2,7,0,2,0.2222222222222222
2025-06-19,katinat,,11,7.0,7.0,0.0,0.0,5,6,0,2,0.45454545454545453
2025-06-19,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-20,highlands,,14,9.0,9.0,0.0,0.0,8,5,1,3,0.5
2025-06-20,katinat,,10,7.0,7.0,0.0,0.0,3,7,0,2,0.3
2025-06-21,highlands,,9,7.0,7.0,0.0,0.0,6,2,1,1,0.5555555555555556
2025-06-21,katinat,,8,5.0,5.0,0.0,0.0,6,2,0,2,0.75
2025-06-21,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-06-22,highlands,,12,8.0,8.0,0.0,0.0,9,3,0,2,0.75
2025-06-22,katinat,,4,3.0,3.0,0.0,0.0,2,1,1,0,0.25
2025-06-22,phuc_long,,2,1.0,1.0,0.0,0.0,2,0,0,1,1.0
2025-06-23,highlands,,7,4.0,4.0,0.0,0.0,2,5,0,1,0.2857142857142857
2025-06-23,katinat,,11,9.0,9.0,0.0,0.0,7,3,1,2,0.5454545454545454
2025-06-23,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-24,highlands,,16,13.0,13.0,0.0,0.0,7,7,2,5,0.3125
2025-06-24,katinat,,4,2.0,2.0,0.0,0.0,4,0,0,2,1.0
2025-06-24,phuc_long,,4,0.0,0.0,0.0,0.0,2,2,0,1,0.5
2025-06-25,highlands,,9,6.0,6.0,0.0,0.0,5,3,1,1,0.4444444444444444
2025-06-25,katinat,,10,5.0,5.0,0.0,0.0,5,5,0,3,0.5
2025-06-25,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-06-26,highlands,,17,14.0,14.0,0.0,0.0,10,6,1,3,0.5294117647058824
2025-06-26,katinat,,4,3.0,3.0,0.0,0.0,2,2,0,1,0.5
2025-06-26,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-06-27,highlands,,12,9.0,9.0,0.0,0.0,6,4,2,5,0.3333333333333333
2025-06-27,katinat,,6,5.0,5.0,0.0,0.0,2,4,0,1,0.3333333333333333
2025-06-27,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-06-28,highlands,,11,7.0,7.0,0.0,0.0,7,4,0,3,0.6363636363636364
2025-06-28,katinat,,6,5.0,5.0,0.0,0.0,2,4,0,1,0.3333333333333333
2025-06-28,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-06-29,highlands,,6,3.0,3.0,0.0,0.0,2,4,0,1,0.3333333333333333
2025-06-29,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-06-29,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-06-30,highlands,,3,1.0,1.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-06-30,katinat,,6,3.0,3.0,0.0,0.0,2,4,0,2,0.3333333333333333
2025-06-30,phuc_long,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-07-01,highlands,,4,2.0,2.0,0.0,0.0,4,0,0,2,1.0
2025-07-01,katinat,,5,1.0,1.0,0.0,0.0,4,1,0,1,0.8
2025-07-01,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-07-02,highlands,,5,2.0,2.0,0.0,0.0,2,2,1,3,0.2
2025-07-02,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-07-02,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,1,1.0
2025-07-03,highlands,,5,2.0,2.0,0.0,0.0,3,2,0,3,0.6
2025-07-03,katinat,,4,1.0,1.0,0.0,0.0,4,0,0,3,1.0
2025-07-03,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-04,highlands,,8,4.0,4.0,0.0,0.0,3,5,0,3,0.375
2025-07-04,katinat,,6,2.0,2.0,0.0,0.0,2,4,0,4,0.3333333333333333
2025-07-04,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-05,highlands,,6,4.0,4.0,0.0,0.0,3,3,0,1,0.5
2025-07-05,katinat,,7,5.0,5.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-07-05,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-07-06,highlands,,7,4.0,4.0,0.0,0.0,5,2,0,2,0.7142857142857143
2025-07-06,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-06,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-07-07,highlands,,5,3.0,3.0,0.0,0.0,4,1,0,2,0.8
2025-07-07,katinat,,5,1.0,1.0,0.0,0.0,4,1,0,1,0.8
2025-07-07,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-08,highlands,,8,5.0,5.0,0.0,0.0,1,7,0,4,0.125
2025-07-08,katinat,,3,1.0,1.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-07-08,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-09,highlands,,5,3.0,3.0,0.0,0.0,2,3,0,2,0.4
2025-07-09,katinat,,4,0.0,0.0,0.0,0.0,1,3,0,2,0.25
2025-07-09,phuc_long,,5,3.0,3.0,0.0,0.0,4,1,0,1,0.8
2025-07-10,highlands,,8,6.0,6.0,0.0,0.0,1,7,0,1,0.125
2025-07-10,katinat,,5,2.0,2.0,0.0,0.0,3,2,0,1,0.6
2025-07-10,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-07-11,highlands,,10,8.0,8.0,0.0,0.0,4,6,0,2,0.4
2025-07-11,katinat,,2,2.0,2.0,0.0,0.0,0,2,0,0,0.0
2025-07-11,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-07-12,highlands,,8,6.0,6.0,0.0,0.0,4,4,0,2,0.5
2025-07-12,katinat,,1,1.0,1.0,0.0,0.0,0,1,0,0,0.0
2025-07-13,highlands,,5,3.0,3.0,0.0,0.0,2,2,1,3,0.2
2025-07-13,katinat,,4,3.0,3.0,0.0,0.0,4,0,0,1,1.0
2025-07-13,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-07-14,highlands,,11,8.0,8.0,0.0,0.0,4,7,0,3,0.36363636363636365
2025-07-14,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-07-14,phuc_long,,3,0.0,0.0,0.0,0.0,3,0,0,3,1.0
2025-07-15,highlands,,7,4.0,4.0,0.0,0.0,3,4,0,2,0.42857142857142855
2025-07-15,katinat,,4,1.0,1.0,0.0,0.0,3,1,0,1,0.75
2025-07-15,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-07-16,highlands,,11,9.0,9.0,0.0,0.0,3,6,2,3,0.09090909090909091
2025-07-16,katinat,,5,2.0,2.0,0.0,0.0,2,3,0,1,0.4
2025-07-16,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-07-17,highlands,,7,5.0,5.0,0.0,0.0,3,4,0,2,0.42857142857142855
2025-07-17,katinat,,7,5.0,5.0,0.0,0.0,3,4,0,1,0.42857142857142855
2025-07-17,phuc_long,,5,3.0,3.0,0.0,0.0,2,3,0,1,0.4
2025-07-18,highlands,,7,5.0,5.0,0.0,0.0,5,2,0,2,0.7142857142857143
2025-07-18,katinat,,4,1.0,1.0,0.0,0.0,1,3,0,1,0.25
2025-07-18,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-19,highlands,,10,8.0,8.0,0.0,0.0,4,6,0,2,0.4
2025-07-19,katinat,,3,3.0,3.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-07-20,highlands,,4,3.0,3.0,0.0,0.0,1,3,0,1,0.25
2025-07-20,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-07-21,highlands,,5,3.0,3.0,0.0,0.0,4,1,0,1,0.8
2025-07-21,katinat,,7,4.0,4.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-07-21,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-07-22,highlands,,8,5.0,5.0,0.0,0.0,4,4,0,2,0.5
2025-07-22,katinat,,4,3.0,3.0,0.0,0.0,3,1,0,1,0.75
2025-07-22,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-23,highlands,,7,4.0,4.0,0.0,0.0,5,2,0,1,0.7142857142857143
2025-07-23,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-07-23,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-24,highlands,,8,6.0,6.0,0.0,0.0,2,6,0,2,0.25
2025-07-24,katinat,,7,6.0,6.0,0.0,0.0,2,4,1,1,0.14285714285714285
2025-07-24,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-07-25,highlands,,8,6.0,6.0,0.0,0.0,4,4,0,2,0.5
2025-07-25,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-07-25,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-26,highlands,,5,4.0,4.0,0.0,0.0,2,2,1,2,0.2
2025-07-26,katinat,,5,3.0,3.0,0.0,0.0,4,1,0,2,0.8
2025-07-26,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-27,highlands,,8,7.0,7.0,0.0,0.0,2,6,0,2,0.25
2025-07-27,katinat,,5,3.0,3.0,0.0,0.0,3,2,0,0,0.6
2025-07-27,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2025-07-28,highlands,,6,5.0,5.0,0.0,0.0,3,3,0,1,0.5
2025-07-28,katinat,,4,0.0,0.0,0.0,0.0,3,1,0,1,0.75
2025-07-28,phuc_long,,2,1.0,1.0,0.0,0.0,0,2,0,0,0.0
2025-07-29,highlands,,4,2.0,2.0,0.0,0.0,3,1,0,2,0.75
2025-07-29,katinat,,7,5.0,5.0,0.0,0.0,1,5,1,1,0.0
2025-07-29,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,2,0.3333333333333333
2025-07-30,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-07-30,katinat,,10,5.0,5.0,0.0,0.0,6,4,0,3,0.6
2025-07-30,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-07-31,highlands,,6,4.0,4.0,0.0,0.0,4,2,0,2,0.6666666666666666
2025-07-31,katinat,,5,4.0,4.0,0.0,0.0,2,3,0,1,0.4
2025-07-31,phuc_long,,4,3.0,3.0,0.0,0.0,0,1,3,0,-0.75
2025-08-01,highlands,,5,3.0,3.0,0.0,0.0,2,2,1,2,0.2
2025-08-01,katinat,,9,6.0,6.0,0.0,0.0,5,4,0,1,0.5555555555555556
2025-08-01,phuc_long,,4,1.0,1.0,0.0,0.0,2,2,0,2,0.5
2025-08-02,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-08-02,katinat,,5,2.0,2.0,0.0,0.0,3,2,0,0,0.6
2025-08-02,phuc_long,,2,0.0,0.0,0.0,0.0,1,1,0,1,0.5
2025-08-03,highlands,,4,3.0,3.0,0.0,0.0,0,1,3,2,-0.75
2025-08-03,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-08-03,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-08-04,highlands,,13,11.0,11.0,0.0,0.0,5,4,4,4,0.07692307692307693
2025-08-04,katinat,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-08-04,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-08-05,highlands,,8,7.0,7.0,0.0,0.0,4,3,1,3,0.375
2025-08-05,katinat,,5,3.0,3.0,0.0,0.0,3,2,0,3,0.6
2025-08-05,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-08-06,highlands,,13,11.0,11.0,0.0,0.0,6,5,2,2,0.3076923076923077
2025-08-06,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-08-06,phuc_long,,3,0.0,0.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-08-07,highlands,,11,10.0,10.0,0.0,0.0,4,7,0,4,0.36363636363636365
2025-08-07,katinat,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-08-07,phuc_long,,7,4.0,4.0,0.0,0.0,4,3,0,3,0.5714285714285714
2025-08-08,highlands,,7,5.0,5.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-08-08,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-08-08,phuc_long,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2025-08-09,highlands,,7,5.0,5.0,0.0,0.0,5,2,0,2,0.7142857142857143
2025-08-09,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2025-08-09,phuc_long,,4,3.0,3.0,0.0,0.0,0,3,1,1,-0.25
2025-08-10,highlands,,8,7.0,7.0,0.0,0.0,3,5,0,4,0.375
2025-08-10,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2025-08-10,phuc_long,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-08-11,highlands,,6,4.0,4.0,0.0,0.0,3,3,0,3,0.5
2025-08-11,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,2,0.5
2025-08-11,phuc_long,,2,1.0,1.0,0.0,0.0,1,1,0,1,0.5
2025-08-12,highlands,,6,4.0,4.0,0.0,0.0,3,3,0,3,0.5
2025-08-12,katinat,,7,4.0,4.0,0.0,0.0,2,5,0,0,0.2857142857142857
2025-08-12,phuc_long,,8,2.0,2.0,0.0,0.0,4,4,0,2,0.5
2025-08-13,highlands,,9,6.0,6.0,0.0,0.0,3,6,0,3,0.3333333333333333
2025-08-13,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2025-08-13,phuc_long,,5,0.0,0.0,0.0,0.0,2,2,1,2,0.2
2025-08-14,highlands,,10,7.0,7.0,0.0,0.0,6,3,1,4,0.5
2025-08-14,katinat,,4,3.0,3.0,0.0,0.0,3,1,0,0,0.75
2025-08-14,phuc_long,,12,9.0,9.0,0.0,0.0,4,8,0,4,0.3333333333333333
2025-08-15,highlands,,6,5.0,5.0,0.0,0.0,4,2,0,2,0.6666666666666666
2025-08-15,katinat,,3,1.0,1.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-08-15,phuc_long,,5,3.0,3.0,0.0,0.0,4,1,0,3,0.8
2025-08-16,highlands,,5,3.0,3.0,0.0,0.0,3,2,0,0,0.6
2025-08-16,katinat,,22,18.0,18.0,0.0,0.0,6,16,0,2,0.2727272727272727
2025-08-16,phuc_long,,7,3.0,3.0,0.0,0.0,3,4,0,3,0.42857142857142855
2025-08-17,highlands,,8,8.0,8.0,0.0,0.0,4,3,1,0,0.375
2025-08-17,katinat,,14,10.0,10.0,0.0,0.0,4,10,0,1,0.2857142857142857
2025-08-17,phuc_long,,6,4.0,4.0,0.0,0.0,4,2,0,0,0.6666666666666666
2025-08-18,highlands,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-08-18,katinat,,11,7.0,7.0,0.0,0.0,4,7,0,2,0.36363636363636365
2025-08-18,phuc_long,,3,1.0,1.0,0.0,0.0,3,0,0,2,1.0
2025-08-19,highlands,,6,4.0,4.0,0.0,0.0,4,1,1,0,0.5
2025-08-19,katinat,,17,16.0,16.0,0.0,0.0,2,14,1,0,0.058823529411764705
2025-08-19,phuc_long,,2,0.0,0.0,0.0,0.0,1,0,1,2,0.0
2025-08-20,highlands,,6,4.0,4.0,0.0,0.0,4,2,0,1,0.6666666666666666
2025-08-20,katinat,,10,8.0,8.0,0.0,0.0,3,7,0,2,0.3
2025-08-20,phuc_long,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2025-08-21,highlands,,7,4.0,4.0,0.0,0.0,4,3,0,2,0.5714285714285714
2025-08-21,katinat,,5,3.0,3.0,0.0,0.0,4,1,0,2,0.8
2025-08-21,phuc_long,,8,7.0,7.0,0.0,0.0,3,5,0,1,0.375
2025-08-22,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,0,1.0
2025-08-22,katinat,,6,4.0,4.0,0.0,0.0,3,3,0,1,0.5
2025-08-22,phuc_long,,3,2.0,2.0,0.0,0.0,1,2,0,1,0.3333333333333333
2025-08-23,highlands,,9,6.0,6.0,0.0,0.0,2,7,0,1,0.2222222222222222
2025-08-23,katinat,,13,10.0,10.0,0.0,0.0,6,6,1,1,0.38461538461538464
2025-08-23,phuc_long,,3,0.0,0.0,0.0,0.0,2,1,0,2,0.6666666666666666
2025-08-24,highlands,,6,5.0,5.0,0.0,0.0,1,5,0,0,0.16666666666666666
2025-08-24,katinat,,5,3.0,3.0,0.0,0.0,4,1,0,3,0.8
2025-08-24,phuc_long,,1,1.0,1.0,0.0,0.0,1,0,0,0,1.0
2025-08-25,highlands,,10,6.0,6.0,0.0,0.0,4,6,0,2,0.4
2025-08-25,katinat,,7,5.0,5.0,0.0,0.0,1,6,0,1,0.14285714285714285
2025-08-25,phuc_long,,12,11.0,11.0,0.0,0.0,6,6,0,1,0.5
